Epoch,Batch,Train_Loss,Train_Accuracy
4.0,585.0,1.0960339,0.75
4.0,586.0,1.1043067,0.625
4.0,587.0,1.1762942,0.75
4.0,588.0,1.0707864,0.75
4.0,589.0,1.1469069,0.6875
4.0,590.0,1.1898369,0.625
4.0,591.0,1.1168401,0.75
4.0,592.0,1.0630404,0.6875
4.0,593.0,0.98999476,0.875
4.0,594.0,1.1669655,0.8125
4.0,595.0,1.2244345,0.6875
4.0,596.0,0.98972446,0.75
4.0,597.0,1.1245872,0.75
4.0,598.0,1.002175,0.8125
4.0,599.0,1.1400032,0.8125
4.0,600.0,1.3173405,0.6875
4.0,601.0,1.1551571,0.625
4.0,602.0,1.1361526,0.9375
4.0,603.0,1.1040916,0.6875
4.0,604.0,1.1897566,0.6875
4.0,605.0,1.1419775,0.8125
4.0,606.0,1.0509161,0.875
4.0,607.0,1.2960155,0.6875
4.0,608.0,1.0360553,0.8125
4.0,609.0,1.147492,0.6875
4.0,610.0,0.9524751,0.875
4.0,611.0,1.2653384,0.625
4.0,612.0,0.93037534,0.8125
4.0,613.0,1.3715647,0.5625
4.0,614.0,0.9305735,0.75
4.0,615.0,1.2143161,0.75
4.0,616.0,1.2086619,0.75
4.0,617.0,1.1598237,0.625
4.0,618.0,1.1525826,0.6875
4.0,619.0,1.2051703,0.75
4.0,620.0,1.0493696,0.8125
4.0,621.0,0.9887174,0.625
4.0,622.0,0.9267001,0.875
4.0,623.0,1.0855563,0.75
4.0,624.0,0.9710338,0.75
4.0,625.0,0.9476026,0.8125
4.0,626.0,1.0109413,0.875
4.0,627.0,1.1302122,0.6875
4.0,628.0,1.1247509,0.625
4.0,629.0,0.91981596,0.8125
4.0,630.0,1.3748986,0.6875
4.0,631.0,1.2965655,0.6875
4.0,632.0,0.8337871,0.875
4.0,633.0,1.0915046,0.8125
4.0,634.0,1.0790523,0.8125
4.0,635.0,1.1329763,0.6875
4.0,636.0,1.135353,0.8125
4.0,637.0,1.0120158,0.75
4.0,638.0,1.1805923,0.5
4.0,639.0,0.897631,0.9375
4.0,640.0,1.1337463,0.8125
4.0,641.0,0.95779276,0.875
4.0,642.0,1.1293192,0.75
4.0,643.0,1.0373756,0.625
4.0,644.0,0.78420293,0.75
4.0,645.0,1.0219727,0.8125
4.0,646.0,0.8546976,0.8125
4.0,647.0,1.1057918,0.8125
4.0,648.0,1.1728508,0.625
4.0,649.0,1.2376235,0.625
4.0,650.0,1.1030742,0.875
4.0,651.0,0.94049484,0.8125
4.0,652.0,0.9726307,0.75
4.0,653.0,1.1798801,0.6875
4.0,654.0,1.0439187,0.6875
4.0,655.0,1.0801542,0.6875
4.0,656.0,1.4074849,0.4375
4.0,657.0,1.0145136,0.6875
4.0,658.0,0.9103111,0.8125
4.0,659.0,1.0204033,0.8125
4.0,660.0,0.9799274,0.6875
4.0,661.0,0.7852504,0.8125
4.0,662.0,1.1432042,0.75
4.0,663.0,0.77782136,0.875
4.0,664.0,1.1045165,0.6875
4.0,665.0,1.0546653,0.75
4.0,666.0,0.9543177,0.8125
4.0,667.0,1.1170061,0.6875
4.0,668.0,1.0538551,0.6875
4.0,669.0,0.83206457,0.875
4.0,670.0,1.2605613,0.6875
4.0,671.0,1.2142805,0.6875
4.0,672.0,1.180387,0.6875
4.0,673.0,1.0969074,0.6875
4.0,674.0,1.0394865,0.75
4.0,675.0,0.9748633,0.75
4.0,676.0,0.95179623,0.75
4.0,677.0,0.92687505,0.8125
4.0,678.0,1.0550607,0.6875
4.0,679.0,0.8843791,0.6875
4.0,680.0,1.0553486,0.6875
4.0,681.0,1.1389192,0.5625
4.0,682.0,0.959152,0.8125
4.0,683.0,0.9490627,0.6875
4.0,684.0,0.99976754,0.75
4.0,685.0,0.8828638,0.875
4.0,686.0,1.111735,0.6875
4.0,687.0,1.0207053,0.6875
4.0,688.0,1.0808945,0.8125
4.0,689.0,0.89657664,0.8125
4.0,690.0,0.97003627,0.75
4.0,691.0,0.9369418,0.875
4.0,692.0,0.92726165,0.75
4.0,693.0,0.98758554,0.8125
4.0,694.0,0.994699,0.75
4.0,695.0,1.2456717,0.5
4.0,696.0,1.1336699,0.6875
4.0,697.0,1.2009314,0.5625
4.0,698.0,1.1163751,0.625
4.0,699.0,0.69556963,0.9375
4.0,700.0,1.0213698,0.6875
4.0,701.0,0.86083853,0.75
4.0,702.0,1.0067505,0.6875
4.0,703.0,1.15713,0.6875
4.0,704.0,1.1004322,0.6875
4.0,705.0,1.0143723,0.6875
4.0,706.0,1.2439156,0.5625
4.0,707.0,0.8723868,0.875
4.0,708.0,1.1048945,0.75
4.0,709.0,0.9321286,0.75
4.0,710.0,1.0311313,0.75
4.0,711.0,1.2791967,0.5625
4.0,712.0,0.8454928,0.75
4.0,713.0,1.0678394,0.75
4.0,714.0,0.88745004,0.6875
4.0,715.0,1.2080649,0.625
4.0,716.0,1.2816336,0.4375
4.0,717.0,1.0594676,0.75
4.0,718.0,1.1624259,0.75
4.0,719.0,0.986437,0.75
4.0,720.0,1.1043414,0.625
4.0,721.0,0.963604,0.75
4.0,722.0,1.0920234,0.6875
4.0,723.0,1.1949995,0.6875
4.0,724.0,0.8944729,0.8125
4.0,725.0,0.83955485,0.75
4.0,726.0,0.9806827,0.6875
4.0,727.0,0.9021178,0.75
4.0,728.0,0.90942776,0.875
4.0,729.0,0.864765,0.8125
4.0,730.0,1.0291883,0.6875
4.0,731.0,1.0142485,0.6875
4.0,732.0,1.1751835,0.6875
4.0,733.0,1.1268021,0.8125
4.0,734.0,1.2290679,0.625
4.0,735.0,0.90244955,0.75
4.0,736.0,1.0364294,0.6875
4.0,737.0,0.9943604,0.625
4.0,738.0,0.8226907,0.75
4.0,739.0,0.96006703,0.9375
4.0,740.0,1.0116435,0.8125
4.0,741.0,0.9066456,0.875
4.0,742.0,0.9500207,0.875
4.0,743.0,0.8107115,0.875
4.0,744.0,1.0252023,0.6875
4.0,745.0,0.83387005,0.8125
4.0,746.0,1.033109,0.5625
4.0,747.0,0.7626019,1.0
4.0,748.0,1.0513221,0.625
4.0,749.0,0.706521,0.9375
4.0,750.0,1.3719413,0.4375
4.0,751.0,1.2380141,0.5625
4.0,752.0,1.1605778,0.75
4.0,753.0,1.3858013,0.625
