Epoch,Batch,Train_Loss,Train_Accuracy
4.0,709.0,0.8744835,0.875
4.0,710.0,0.868546,0.875
4.0,711.0,0.7990676,0.875
4.0,712.0,1.35404,0.625
4.0,713.0,1.1052841,0.8125
4.0,714.0,1.1785649,0.625
4.0,715.0,1.0999124,0.625
4.0,716.0,0.88658553,0.875
4.0,717.0,0.67198145,1.0
4.0,718.0,1.0499296,0.625
4.0,719.0,0.6848827,0.875
4.0,720.0,0.8876877,0.9375
4.0,721.0,0.71340215,1.0
4.0,722.0,1.1243229,0.6875
4.0,723.0,0.9309323,0.625
4.0,724.0,1.1390555,0.6875
4.0,725.0,0.923254,0.75
4.0,726.0,1.1916599,0.5625
4.0,727.0,0.9598806,0.6875
4.0,728.0,0.77121246,0.875
4.0,729.0,0.98091626,0.75
4.0,730.0,1.4220951,0.625
4.0,731.0,0.8444822,0.8125
4.0,732.0,0.95441955,0.8125
4.0,733.0,0.9447583,0.875
4.0,734.0,0.894052,0.8125
4.0,735.0,1.0538756,0.625
4.0,736.0,1.3273311,0.625
4.0,737.0,0.91407996,0.6875
4.0,738.0,0.95809036,0.875
4.0,739.0,0.77203876,1.0
4.0,740.0,0.98640764,0.6875
4.0,741.0,1.0611974,0.6875
4.0,742.0,0.75289404,0.8125
4.0,743.0,0.68307436,0.9375
4.0,744.0,0.82363135,0.8125
4.0,745.0,1.0575907,0.6875
4.0,746.0,0.9037625,0.8125
4.0,747.0,1.1439623,0.8125
4.0,748.0,1.1865824,0.6875
4.0,749.0,1.1119953,0.75
4.0,750.0,0.9191882,0.875
4.0,751.0,0.72018194,0.8125
4.0,752.0,1.0498555,0.875
5.0,753.0,1.0078158,0.75
